bank,tag,family,window,rank,rank_requested,rank_clamped,r2_linear,r2_scalar,r2_scalar_in_basis,r2_persistence,in_basis,rho,n_train,n_test,achieved
b6bank,local_last_i27,local_last,47,2,2,False,0.06027448613588038,0.20172043552659336,0.006432004031051042,-0.08537340707340424,0.07769553720340006,0.3712028116456248,27,19,0.7757779700793765
b6bank,local_last_i27,local_last,47,4,4,False,0.13256457331969107,0.20172043552659336,0.008293064316919896,-0.08537340707340424,0.16311984452380646,0.3712028116456248,27,19,0.8126820725380473
b6bank,local_last_i27,local_last,47,8,8,False,0.19471429603085288,0.20172043552659336,0.009693336281195508,-0.08537340707340424,0.23174397773633804,0.3712028116456248,27,19,0.8402129709380629
b6bank,local_last_i27,local_last,47,16,16,False,0.34295520210201125,0.20172043552659336,0.019999527425083152,-0.08537340707340424,0.3904295616999819,0.3712028116456248,27,19,0.8784048026710349
b6bank,local_last_i27,local_last,47,27,32,True,0.4215196615563559,0.20172043552659336,0.030632159849917184,-0.08537340707340424,0.4722699479669591,0.3712028116456248,27,19,0.8925396658646724
b6bank,local_last_i28,local_last,48,2,2,False,0.012187337823929778,0.33242652125690075,0.013718818876251593,0.1973403326195814,0.032534913973599866,0.4374887567971184,28,19,0.37459259409196755
b6bank,local_last_i28,local_last,48,4,4,False,0.05993887126773512,0.33242652125690075,0.036266523144449225,0.1973403326195814,0.08796649892248332,0.4374887567971184,28,19,0.6813829355713437
b6bank,local_last_i28,local_last,48,8,8,False,0.16387556233231837,0.33242652125690075,0.05225367135711312,0.1973403326195814,0.19894281157291116,0.4374887567971184,28,19,0.823732011409013
b6bank,local_last_i28,local_last,48,16,16,False,0.2796011078381767,0.33242652125690075,0.05355703611929774,0.1973403326195814,0.31116898998021036,0.4374887567971184,28,19,0.8985506809530047
b6bank,local_last_i28,local_last,48,28,32,True,0.3556990090270533,0.33242652125690075,0.05963189888473919,0.1973403326195814,0.3942217840616633,0.4374887567971184,28,19,0.9022814654286473
b6bank,local_last_i29,local_last,38,2,2,False,0.027073682664620846,0.22808571625996998,0.012393650084169261,-0.035330506990281396,0.03870177608348491,0.4147988936122156,22,15,0.6995462587096595
b6bank,local_last_i29,local_last,38,4,4,False,0.047477213754203995,0.22808571625996998,0.018256615767813567,-0.035330506990281396,0.06800567649815481,0.4147988936122156,22,15,0.698136040974347
b6bank,local_last_i29,local_last,38,8,8,False,0.06200646646957553,0.22808571625996998,0.03089322980419451,-0.035330506990281396,0.10655353754193209,0.4147988936122156,22,15,0.5819278073726466
b6bank,local_last_i29,local_last,38,16,16,False,0.1001521605319391,0.22808571625996998,0.030709905652762104,-0.035330506990281396,0.16010113899670497,0.4147988936122156,22,15,0.6255555779275269
b6bank,local_last_i29,local_last,38,22,32,True,0.12185601653146672,0.22808571625996998,0.03438769897990912,-0.035330506990281396,0.1882489574899867,0.4147988936122156,22,15,0.6473131015238076
b6bank,local_last_i30,local_last,47,2,2,False,0.03989670473235418,0.11366079861164757,0.003018662303404862,-0.3166541602429682,0.053117425437068655,0.3971669336697652,27,19,0.7511038873603194
b6bank,local_last_i30,local_last,47,4,4,False,0.0934730136088564,0.11366079861164757,-0.0027706712570096936,-0.3166541602429682,0.14056545928824649,0.3971669336697652,27,19,0.6649785379861967
b6bank,local_last_i30,local_last,47,8,8,False,0.29946710879559024,0.11366079861164757,-0.019574966906415803,-0.3166541602429682,0.35361495058235926,0.3971669336697652,27,19,0.8468734376258856
b6bank,local_last_i30,local_last,47,16,16,False,0.48029668226350763,0.11366079861164757,-0.005819282313467511,-0.3166541602429682,0.5090428196896188,0.3971669336697652,27,19,0.9435290385912157
b6bank,local_last_i30,local_last,47,27,32,True,0.5872374610187951,0.11366079861164757,-0.0098527592988491,-0.3166541602429682,0.6106633109101951,0.3971669336697652,27,19,0.9616386812947978
b6bank,local_last_i31,local_last,45,2,2,False,0.050777764627639055,0.3777639476843062,0.02182764340029897,0.2839734266497813,0.05496567625327842,0.4565601984965385,26,18,0.9238086036394472
b6bank,local_last_i31,local_last,45,4,4,False,0.07846147867785414,0.3777639476843062,0.04752539082962848,0.2839734266497813,0.11807989242051042,0.4565601984965385,26,18,0.6644778977138144
b6bank,local_last_i31,local_last,45,8,8,False,0.18229386641925216,0.3777639476843062,0.0714703840960984,0.2839734266497813,0.21327105208596264,0.4565601984965385,26,18,0.8547520380111193
b6bank,local_last_i31,local_last,45,16,16,False,0.3158023520268356,0.3777639476843062,0.13480527068979142,0.2839734266497813,0.3424268573392817,0.4565601984965385,26,18,0.9222476136383597
b6bank,local_last_i31,local_last,45,26,32,True,0.34551098002782277,0.3777639476843062,0.14723710392372347,0.2839734266497813,0.3881689314046345,0.4565601984965385,26,18,0.8901046736985133
